chr	start	end	value1
NC_002506.1	271001	272000	0
NC_002506.1	272001	273000	0
NC_002506.1	273001	274000	0
NC_002506.1	274001	275000	0
NC_002506.1	275001	276000	0
NC_002506.1	276001	277000	0
NC_002506.1	277001	278000	0
NC_002506.1	278001	279000	0
NC_002506.1	279001	280000	0
NC_002506.1	280001	281000	0
NC_002506.1	281001	282000	0
NC_002506.1	282001	283000	0
NC_002506.1	283001	284000	0
NC_002506.1	284001	285000	0
NC_002506.1	285001	286000	0
NC_002506.1	286001	287000	0
NC_002506.1	287001	288000	0
NC_002506.1	288001	289000	0
NC_002506.1	289001	290000	0
NC_002506.1	290001	291000	0
NC_002506.1	291001	292000	0
NC_002506.1	292001	293000	0
NC_002506.1	293001	294000	0
NC_002506.1	294001	295000	0
NC_002506.1	295001	296000	0
NC_002506.1	296001	297000	0
NC_002506.1	297001	298000	0
NC_002506.1	298001	299000	0
NC_002506.1	299001	3e+05	0
NC_002506.1	300001	301000	0
NC_002506.1	301001	302000	0
NC_002506.1	302001	303000	0
NC_002506.1	303001	304000	0
NC_002506.1	304001	305000	0
NC_002506.1	305001	306000	0
NC_002506.1	306001	307000	0
NC_002506.1	307001	308000	0
NC_002506.1	308001	309000	0
NC_002506.1	309001	310000	0
NC_002506.1	310001	311000	9.933
NC_002506.1	311001	312000	110.964
NC_002506.1	312001	313000	1092.029
NC_002506.1	313001	314000	812.125
NC_002506.1	314001	315000	551.548
NC_002506.1	315001	316000	50.191
NC_002506.1	316001	317000	18.618
NC_002506.1	317001	318000	462.509
NC_002506.1	318001	319000	159.162
NC_002506.1	319001	320000	35.549
NC_002506.1	320001	321000	0
NC_002506.1	321001	322000	2.581
NC_002506.1	322001	323000	51.229
NC_002506.1	323001	324000	32.823
NC_002506.1	324001	325000	216.456
NC_002506.1	325001	326000	82.527
NC_002506.1	326001	327000	33.754
NC_002506.1	327001	328000	175.629
NC_002506.1	328001	329000	83.677
NC_002506.1	329001	330000	489.177
NC_002506.1	330001	331000	729.61
NC_002506.1	331001	332000	619.083
NC_002506.1	332001	333000	183.186
NC_002506.1	333001	334000	51.181
NC_002506.1	334001	335000	70.108
NC_002506.1	335001	336000	378.703
NC_002506.1	336001	337000	2.51
NC_002506.1	337001	338000	18.154
NC_002506.1	338001	339000	51.582
NC_002506.1	339001	340000	612.029
NC_002506.1	340001	341000	320.1
NC_002506.1	341001	342000	16.094
NC_002506.1	342001	343000	100.878
NC_002506.1	343001	344000	14.139
NC_002506.1	344001	345000	60.825
NC_002506.1	345001	346000	373.737
NC_002506.1	346001	347000	4.626
NC_002506.1	347001	348000	12.953
NC_002506.1	348001	349000	186.02
NC_002506.1	349001	350000	17.875
NC_002506.1	350001	351000	9.793
NC_002506.1	351001	352000	309.193
NC_002506.1	352001	353000	91.89
NC_002506.1	353001	354000	50.803
NC_002506.1	354001	355000	0
NC_002506.1	355001	356000	0
NC_002506.1	356001	357000	0
NC_002506.1	357001	358000	0
NC_002506.1	358001	359000	0
NC_002506.1	359001	360000	23.777
NC_002506.1	360001	361000	302.66
NC_002506.1	361001	362000	458.819
NC_002506.1	362001	363000	80.98
NC_002506.1	363001	364000	61.473
NC_002506.1	364001	365000	1337.677
NC_002506.1	365001	366000	65.804
NC_002506.1	366001	367000	43.259
NC_002506.1	367001	368000	111.872
NC_002506.1	368001	369000	195.772
NC_002506.1	369001	370000	111.839
NC_002506.1	370001	371000	496.083
NC_002506.1	371001	372000	1.985
NC_002506.1	372001	373000	3.609
NC_002506.1	373001	374000	77.954
NC_002506.1	374001	375000	51.337
NC_002506.1	375001	376000	73.947
NC_002506.1	376001	377000	66.332
NC_002506.1	377001	378000	21.609
NC_002506.1	378001	379000	45.502
NC_002506.1	379001	380000	183.01
NC_002506.1	380001	381000	219.937
NC_002506.1	381001	382000	168.464
NC_002506.1	382001	383000	35.005
NC_002506.1	383001	384000	70.623
NC_002506.1	384001	385000	27.076
NC_002506.1	385001	386000	41.767
NC_002506.1	386001	387000	240.053
NC_002506.1	387001	388000	18.684
NC_002506.1	388001	389000	80.518
NC_002506.1	389001	390000	12.592
NC_002506.1	390001	391000	63.718
NC_002506.1	391001	392000	205.586
NC_002506.1	392001	393000	9.58
NC_002506.1	393001	394000	75.649
NC_002506.1	394001	395000	334.243
NC_002506.1	395001	396000	189.775
NC_002506.1	396001	397000	20.6
NC_002506.1	397001	398000	0.126
NC_002506.1	398001	399000	72.581
NC_002506.1	399001	4e+05	20.504
NC_002506.1	400001	401000	0.874
NC_002506.1	401001	402000	18.622
NC_002506.1	402001	403000	0.833
NC_002506.1	403001	404000	52.772
NC_002506.1	404001	405000	0.067
NC_002506.1	405001	406000	0.107
NC_002506.1	406001	407000	0
NC_002506.1	407001	408000	26.558
NC_002506.1	408001	409000	4.673
NC_002506.1	409001	410000	22.877
NC_002506.1	410001	411000	168.575
NC_002506.1	411001	412000	117.423
NC_002506.1	412001	413000	509.402
NC_002506.1	413001	414000	701.842
NC_002506.1	414001	415000	297.327
NC_002506.1	415001	416000	44.861
NC_002506.1	416001	417000	17.426
NC_002506.1	417001	418000	0
NC_002506.1	418001	419000	3.988
NC_002506.1	419001	420000	43.362
NC_002506.1	420001	421000	58.933
NC_002506.1	421001	422000	33.823
NC_002506.1	422001	423000	8.547
NC_002506.1	423001	424000	14.771
NC_002506.1	424001	425000	28.604
NC_002506.1	425001	426000	10.456
NC_002506.1	426001	427000	6.853
NC_002506.1	427001	428000	4.773
NC_002506.1	428001	429000	0.294
NC_002506.1	429001	430000	0.286
NC_002506.1	430001	431000	0
NC_002506.1	431001	432000	13.35
NC_002506.1	432001	433000	122.34
NC_002506.1	433001	434000	6.059
NC_002506.1	434001	435000	10.022
NC_002506.1	435001	436000	0.419
NC_002506.1	436001	437000	0
NC_002506.1	437001	438000	0
NC_002506.1	438001	439000	0
NC_002506.1	439001	440000	0.766
NC_002506.1	440001	441000	0.679
NC_002506.1	441001	442000	0
NC_002506.1	442001	443000	0
NC_002506.1	443001	444000	0
NC_002506.1	444001	445000	0
NC_002506.1	445001	446000	0
NC_002506.1	446001	447000	0
NC_002506.1	447001	448000	0
NC_002506.1	448001	449000	0
NC_002506.1	449001	450000	0
NC_002506.1	450001	451000	0
NC_002506.1	451001	452000	0
NC_002506.1	452001	453000	0
NC_002506.1	453001	454000	0
NC_002506.1	454001	455000	0
NC_002506.1	455001	456000	0
NC_002506.1	456001	457000	0
NC_002506.1	457001	458000	0
NC_002506.1	458001	459000	0
NC_002506.1	459001	460000	0
NC_002506.1	460001	461000	0
NC_002506.1	461001	462000	0
NC_002506.1	462001	463000	0
NC_002506.1	463001	464000	0
NC_002506.1	464001	465000	0
NC_002506.1	465001	466000	0
NC_002506.1	466001	467000	0
NC_002506.1	467001	468000	0
NC_002506.1	468001	469000	0
NC_002506.1	469001	470000	0
NC_002506.1	470001	471000	0
NC_002506.1	471001	472000	0
NC_002506.1	472001	473000	0
NC_002506.1	473001	474000	0
NC_002506.1	474001	475000	0
NC_002506.1	475001	476000	0
NC_002506.1	476001	477000	0
NC_002506.1	477001	478000	0
NC_002506.1	478001	479000	0
NC_002506.1	479001	480000	0
NC_002506.1	480001	481000	0
NC_002506.1	481001	482000	0
NC_002506.1	482001	483000	0
NC_002506.1	483001	484000	0
NC_002506.1	484001	485000	0
NC_002506.1	485001	486000	0
NC_002506.1	486001	487000	0
NC_002506.1	487001	488000	0
NC_002506.1	488001	489000	0
NC_002506.1	489001	490000	0
NC_002506.1	490001	491000	0
NC_002506.1	491001	492000	0
NC_002506.1	492001	493000	0
NC_002506.1	493001	494000	0
NC_002506.1	494001	495000	0
NC_002506.1	495001	496000	0.282
NC_002506.1	496001	497000	0
NC_002506.1	497001	498000	0
NC_002506.1	498001	499000	0
NC_002506.1	499001	5e+05	0
NC_002506.1	500001	501000	0
NC_002506.1	501001	502000	0
NC_002506.1	502001	503000	0
NC_002506.1	503001	504000	0
NC_002506.1	504001	505000	0
NC_002506.1	505001	506000	0
NC_002506.1	506001	507000	0
NC_002506.1	507001	508000	0
NC_002506.1	508001	509000	0
NC_002506.1	509001	510000	0
NC_002506.1	510001	511000	0
NC_002506.1	511001	512000	0
NC_002506.1	512001	513000	0
NC_002506.1	513001	514000	0
NC_002506.1	514001	515000	0
NC_002506.1	515001	516000	0
NC_002506.1	516001	517000	0
NC_002506.1	517001	518000	0
NC_002506.1	518001	519000	0
NC_002506.1	519001	520000	0
NC_002506.1	520001	521000	0
NC_002506.1	521001	522000	0
NC_002506.1	522001	523000	0
NC_002506.1	523001	524000	0
NC_002506.1	524001	525000	0
NC_002506.1	525001	526000	0
NC_002506.1	526001	527000	0
NC_002506.1	527001	528000	0
NC_002506.1	528001	529000	0
NC_002506.1	529001	530000	0
NC_002506.1	530001	531000	0
NC_002506.1	531001	532000	0
NC_002506.1	532001	533000	0
NC_002506.1	533001	534000	0
NC_002506.1	534001	535000	0
NC_002506.1	535001	536000	0
NC_002506.1	536001	537000	0
NC_002506.1	537001	538000	0
NC_002506.1	538001	539000	0
NC_002506.1	539001	540000	1.506
NC_002506.1	540001	541000	0
NC_002506.1	541001	542000	0
NC_002506.1	542001	543000	0
NC_002506.1	543001	544000	0
NC_002506.1	544001	545000	0
NC_002506.1	545001	546000	0
NC_002506.1	546001	547000	0
NC_002506.1	547001	548000	0
NC_002506.1	548001	549000	0
NC_002506.1	549001	550000	0
NC_002506.1	550001	551000	0
NC_002506.1	551001	552000	0
NC_002506.1	552001	553000	0
NC_002506.1	553001	554000	0
NC_002506.1	554001	555000	0
NC_002506.1	555001	556000	0
NC_002506.1	556001	557000	0
NC_002506.1	557001	558000	0
NC_002506.1	558001	559000	0
NC_002506.1	559001	560000	0
NC_002506.1	560001	561000	0
NC_002506.1	561001	562000	0
NC_002506.1	562001	563000	0
NC_002506.1	563001	564000	0
NC_002506.1	564001	565000	0
NC_002506.1	565001	566000	0
NC_002506.1	566001	567000	0
NC_002506.1	567001	568000	0
NC_002506.1	568001	569000	0
NC_002506.1	569001	570000	0
NC_002506.1	570001	571000	0
NC_002506.1	571001	572000	0
NC_002506.1	572001	573000	0
NC_002506.1	573001	574000	0
NC_002506.1	574001	575000	0
NC_002506.1	575001	576000	0.526
NC_002506.1	576001	577000	0.641
NC_002506.1	577001	578000	0
NC_002506.1	578001	579000	0
NC_002506.1	579001	580000	0
NC_002506.1	580001	581000	0
NC_002506.1	581001	582000	0
NC_002506.1	582001	583000	0
NC_002506.1	583001	584000	0
NC_002506.1	584001	585000	0
NC_002506.1	585001	586000	0
NC_002506.1	586001	587000	0
NC_002506.1	587001	588000	0
NC_002506.1	588001	589000	0
NC_002506.1	589001	590000	0
NC_002506.1	590001	591000	0
NC_002506.1	591001	592000	0
NC_002506.1	592001	593000	0
NC_002506.1	593001	594000	0
NC_002506.1	594001	595000	0
NC_002506.1	595001	596000	0
NC_002506.1	596001	597000	0
NC_002506.1	597001	598000	0
NC_002506.1	598001	599000	0
NC_002506.1	599001	6e+05	0
NC_002506.1	600001	601000	0
NC_002506.1	601001	602000	0
NC_002506.1	602001	603000	0
NC_002506.1	603001	604000	0
NC_002506.1	604001	605000	0
NC_002506.1	605001	606000	0
NC_002506.1	606001	607000	0
NC_002506.1	607001	608000	0
NC_002506.1	608001	609000	0
NC_002506.1	609001	610000	0
NC_002506.1	610001	611000	0
NC_002506.1	611001	612000	0
NC_002506.1	612001	613000	0
NC_002506.1	613001	614000	0
NC_002506.1	614001	615000	0
NC_002506.1	615001	616000	0
NC_002506.1	616001	617000	0
NC_002506.1	617001	618000	0
NC_002506.1	618001	619000	0
NC_002506.1	619001	620000	0
NC_002506.1	620001	621000	0
NC_002506.1	621001	622000	0
NC_002506.1	622001	623000	0
NC_002506.1	623001	624000	0
NC_002506.1	624001	625000	0
NC_002506.1	625001	626000	0
NC_002506.1	626001	627000	0
NC_002506.1	627001	628000	0
NC_002506.1	628001	629000	0
NC_002506.1	629001	630000	0
NC_002506.1	630001	631000	0
NC_002506.1	631001	632000	0
NC_002506.1	632001	633000	0
NC_002506.1	633001	634000	0
NC_002506.1	634001	635000	0
NC_002506.1	635001	636000	0
NC_002506.1	636001	637000	0
NC_002506.1	637001	638000	0
NC_002506.1	638001	639000	0
NC_002506.1	639001	640000	0
NC_002506.1	640001	641000	0
NC_002506.1	641001	642000	0
NC_002506.1	642001	643000	0
NC_002506.1	643001	644000	0
NC_002506.1	644001	645000	0
NC_002506.1	645001	646000	0
NC_002506.1	646001	647000	0
NC_002506.1	647001	648000	0
NC_002506.1	648001	649000	0
NC_002506.1	649001	650000	0
NC_002506.1	650001	651000	0
NC_002506.1	651001	652000	0
NC_002506.1	652001	653000	0
NC_002506.1	653001	654000	0
NC_002506.1	654001	655000	0.386
NC_002506.1	655001	656000	0
NC_002506.1	656001	657000	0
NC_002506.1	657001	658000	0
NC_002506.1	658001	659000	0
NC_002506.1	659001	660000	0
NC_002506.1	660001	661000	0
NC_002506.1	661001	662000	0
NC_002506.1	662001	663000	0
NC_002506.1	663001	664000	0
NC_002506.1	664001	665000	0
NC_002506.1	665001	666000	0
NC_002506.1	666001	667000	0
NC_002506.1	667001	668000	0
NC_002506.1	668001	669000	0
NC_002506.1	669001	670000	0
NC_002506.1	670001	671000	0
NC_002506.1	671001	672000	0
NC_002506.1	672001	673000	0
NC_002506.1	673001	674000	0
NC_002506.1	674001	675000	0
NC_002506.1	675001	676000	0
NC_002506.1	676001	677000	0
NC_002506.1	677001	678000	0
NC_002506.1	678001	679000	0
NC_002506.1	679001	680000	0
NC_002506.1	680001	681000	0
NC_002506.1	681001	682000	0
NC_002506.1	682001	683000	0
NC_002506.1	683001	684000	0
NC_002506.1	684001	685000	0
NC_002506.1	685001	686000	0
NC_002506.1	686001	687000	0
NC_002506.1	687001	688000	0
NC_002506.1	688001	689000	0
NC_002506.1	689001	690000	0
NC_002506.1	690001	691000	0.018
NC_002506.1	691001	692000	0.282
NC_002506.1	692001	693000	1.399
NC_002506.1	693001	694000	0.496
NC_002506.1	694001	695000	0
NC_002506.1	695001	696000	0
NC_002506.1	696001	697000	0
NC_002506.1	697001	698000	0
NC_002506.1	698001	699000	0
NC_002506.1	699001	7e+05	0
NC_002506.1	700001	701000	0
NC_002506.1	701001	702000	0
NC_002506.1	702001	703000	0.597
NC_002506.1	703001	704000	0
NC_002506.1	704001	705000	0
NC_002506.1	705001	706000	0
NC_002506.1	706001	707000	0
NC_002506.1	707001	708000	0
NC_002506.1	708001	709000	0
NC_002506.1	709001	710000	0
NC_002506.1	710001	711000	0
NC_002506.1	711001	712000	0.301
NC_002506.1	712001	713000	0
NC_002506.1	713001	714000	0
NC_002506.1	714001	715000	0
NC_002506.1	715001	716000	0
NC_002506.1	716001	717000	0
NC_002506.1	717001	718000	0
NC_002506.1	718001	719000	0
NC_002506.1	719001	720000	0
NC_002506.1	720001	721000	0
NC_002506.1	721001	722000	0
NC_002506.1	722001	723000	0
NC_002506.1	723001	724000	0.504
NC_002506.1	724001	725000	0
NC_002506.1	725001	726000	0
NC_002506.1	726001	727000	0
NC_002506.1	727001	728000	0
NC_002506.1	728001	729000	0
NC_002506.1	729001	730000	0
NC_002506.1	730001	731000	0
NC_002506.1	731001	732000	0
NC_002506.1	732001	733000	0
NC_002506.1	733001	734000	0
NC_002506.1	734001	735000	0
NC_002506.1	735001	736000	0
NC_002506.1	736001	737000	0
NC_002506.1	737001	738000	0
NC_002506.1	738001	739000	0
NC_002506.1	739001	740000	0
NC_002506.1	740001	741000	0
NC_002506.1	741001	742000	0
NC_002506.1	742001	743000	0
NC_002506.1	743001	744000	0
NC_002506.1	744001	745000	0
NC_002506.1	745001	746000	0
NC_002506.1	746001	747000	0
NC_002506.1	747001	748000	0
NC_002506.1	748001	749000	0
NC_002506.1	749001	750000	0
NC_002506.1	750001	751000	0
NC_002506.1	751001	752000	0
NC_002506.1	752001	753000	0
NC_002506.1	753001	754000	0
NC_002506.1	754001	755000	0
NC_002506.1	755001	756000	0
NC_002506.1	756001	757000	0
NC_002506.1	757001	758000	0
NC_002506.1	758001	759000	0
NC_002506.1	759001	760000	0
NC_002506.1	760001	761000	0
NC_002506.1	761001	762000	0
NC_002506.1	762001	763000	0
NC_002506.1	763001	764000	0
NC_002506.1	764001	765000	0
NC_002506.1	765001	766000	0.06
NC_002506.1	766001	767000	0.962
NC_002506.1	767001	768000	0
NC_002506.1	768001	769000	0
NC_002506.1	769001	770000	0
NC_002506.1	770001	771000	0
NC_002506.1	771001	772000	0
NC_002506.1	772001	773000	0
NC_002506.1	773001	774000	0
NC_002506.1	774001	775000	0
NC_002506.1	775001	776000	0
NC_002506.1	776001	777000	0
NC_002506.1	777001	778000	0
NC_002506.1	778001	779000	0
NC_002506.1	779001	780000	0
NC_002506.1	780001	781000	0
NC_002506.1	781001	782000	0
NC_002506.1	782001	783000	0
NC_002506.1	783001	784000	0
NC_002506.1	784001	785000	0
NC_002506.1	785001	786000	1.436
NC_002506.1	786001	787000	0.459
NC_002506.1	787001	788000	0
NC_002506.1	788001	789000	0
NC_002506.1	789001	790000	0
NC_002506.1	790001	791000	0
NC_002506.1	791001	792000	0
NC_002506.1	792001	793000	0
NC_002506.1	793001	794000	0
NC_002506.1	794001	795000	0
NC_002506.1	795001	796000	0
NC_002506.1	796001	797000	0
NC_002506.1	797001	798000	0
NC_002506.1	798001	799000	0
NC_002506.1	799001	8e+05	0
NC_002506.1	800001	801000	0
NC_002506.1	801001	802000	0
NC_002506.1	802001	803000	0
NC_002506.1	803001	804000	0
NC_002506.1	804001	805000	0
NC_002506.1	805001	806000	0
NC_002506.1	806001	807000	0
NC_002506.1	807001	808000	0
NC_002506.1	808001	809000	0
NC_002506.1	809001	810000	0
NC_002506.1	810001	811000	0
NC_002506.1	811001	812000	0
NC_002506.1	812001	813000	0
NC_002506.1	813001	814000	0
NC_002506.1	814001	815000	0
NC_002506.1	815001	816000	0
NC_002506.1	816001	817000	0
NC_002506.1	817001	818000	0
NC_002506.1	818001	819000	0
NC_002506.1	819001	820000	0
NC_002506.1	820001	821000	0
NC_002506.1	821001	822000	0
NC_002506.1	822001	823000	0
NC_002506.1	823001	824000	0
NC_002506.1	824001	825000	0
NC_002506.1	825001	826000	0
NC_002506.1	826001	827000	0
NC_002506.1	827001	828000	0
NC_002506.1	828001	829000	0
NC_002506.1	829001	830000	0
NC_002506.1	830001	831000	0
NC_002506.1	831001	832000	0
NC_002506.1	832001	833000	0
NC_002506.1	833001	834000	0
NC_002506.1	834001	835000	0
NC_002506.1	835001	836000	0
NC_002506.1	836001	837000	0
NC_002506.1	837001	838000	0
NC_002506.1	838001	839000	0
NC_002506.1	839001	840000	0
NC_002506.1	840001	841000	0
NC_002506.1	841001	842000	0
NC_002506.1	842001	843000	0
NC_002506.1	843001	844000	0
NC_002506.1	844001	845000	0
NC_002506.1	845001	846000	0
NC_002506.1	846001	847000	0
NC_002506.1	847001	848000	0
NC_002506.1	848001	849000	0
NC_002506.1	849001	850000	0
NC_002506.1	850001	851000	0
NC_002506.1	851001	852000	0
NC_002506.1	852001	853000	0
NC_002506.1	853001	854000	0
NC_002506.1	854001	855000	0
NC_002506.1	855001	856000	0
NC_002506.1	856001	857000	0
NC_002506.1	857001	858000	0
NC_002506.1	858001	859000	0
NC_002506.1	859001	860000	0
NC_002506.1	860001	861000	0
NC_002506.1	861001	862000	0
NC_002506.1	862001	863000	0
NC_002506.1	863001	864000	0
NC_002506.1	864001	865000	0
NC_002506.1	865001	866000	0
NC_002506.1	866001	867000	0
NC_002506.1	867001	868000	0
NC_002506.1	868001	869000	0.506
NC_002506.1	869001	870000	1.027
NC_002506.1	870001	871000	0
NC_002506.1	871001	872000	0
NC_002506.1	872001	873000	0
NC_002506.1	873001	874000	0
NC_002506.1	874001	875000	0
NC_002506.1	875001	876000	0
NC_002506.1	876001	877000	0
NC_002506.1	877001	878000	0
NC_002506.1	878001	879000	0
NC_002506.1	879001	880000	0
NC_002506.1	880001	881000	0
NC_002506.1	881001	882000	0
NC_002506.1	882001	883000	0
NC_002506.1	883001	884000	0
NC_002506.1	884001	885000	0
NC_002506.1	885001	886000	0
NC_002506.1	886001	887000	0
NC_002506.1	887001	888000	0
NC_002506.1	888001	889000	0
NC_002506.1	889001	890000	0
NC_002506.1	890001	891000	0
NC_002506.1	891001	892000	0
NC_002506.1	892001	893000	0
NC_002506.1	893001	894000	0
NC_002506.1	894001	895000	0
NC_002506.1	895001	896000	0
NC_002506.1	896001	897000	0
NC_002506.1	897001	898000	0
NC_002506.1	898001	899000	0
NC_002506.1	899001	9e+05	0
NC_002506.1	900001	901000	0
NC_002506.1	901001	902000	0
NC_002506.1	902001	903000	0
NC_002506.1	903001	904000	0
NC_002506.1	904001	905000	0
NC_002506.1	905001	906000	0
NC_002506.1	906001	907000	0
NC_002506.1	907001	908000	0
NC_002506.1	908001	909000	0
NC_002506.1	909001	910000	0
NC_002506.1	910001	911000	0
NC_002506.1	911001	912000	0
NC_002506.1	912001	913000	0
NC_002506.1	913001	914000	0.155
NC_002506.1	914001	915000	0.042
NC_002506.1	915001	916000	0
NC_002506.1	916001	917000	0
NC_002506.1	917001	918000	0
NC_002506.1	918001	919000	0
NC_002506.1	919001	920000	0
NC_002506.1	920001	921000	0
NC_002506.1	921001	922000	0
NC_002506.1	922001	923000	0
NC_002506.1	923001	924000	0
NC_002506.1	924001	925000	0
NC_002506.1	925001	926000	0
NC_002506.1	926001	927000	0
NC_002506.1	927001	928000	0
NC_002506.1	928001	929000	0
NC_002506.1	929001	930000	0
NC_002506.1	930001	931000	0
NC_002506.1	931001	932000	0
NC_002506.1	932001	933000	0
NC_002506.1	933001	934000	0
NC_002506.1	934001	935000	0
NC_002506.1	935001	936000	0
NC_002506.1	936001	937000	0
NC_002506.1	937001	938000	0
NC_002506.1	938001	939000	0
NC_002506.1	939001	940000	0
NC_002506.1	940001	941000	0
NC_002506.1	941001	942000	0
NC_002506.1	942001	943000	0
NC_002506.1	943001	944000	0
NC_002506.1	944001	945000	0
NC_002506.1	945001	946000	0
NC_002506.1	946001	947000	0
NC_002506.1	947001	948000	0
NC_002506.1	948001	949000	0
NC_002506.1	949001	950000	0
NC_002506.1	950001	951000	0
NC_002506.1	951001	952000	0
NC_002506.1	952001	953000	0
NC_002506.1	953001	954000	0
NC_002506.1	954001	955000	0
NC_002506.1	955001	956000	0
NC_002506.1	956001	957000	0
NC_002506.1	957001	958000	0
NC_002506.1	958001	959000	0
NC_002506.1	959001	960000	0.799
NC_002506.1	960001	961000	0.357
NC_002506.1	961001	962000	0
NC_002506.1	962001	963000	0
NC_002506.1	963001	964000	0
NC_002506.1	964001	965000	0
NC_002506.1	965001	966000	0
NC_002506.1	966001	967000	0
NC_002506.1	967001	968000	0
NC_002506.1	968001	969000	0
NC_002506.1	969001	970000	0
NC_002506.1	970001	971000	0
NC_002506.1	971001	972000	0
NC_002506.1	972001	973000	0
NC_002506.1	973001	974000	0
NC_002506.1	974001	975000	0
NC_002506.1	975001	976000	0
NC_002506.1	976001	977000	0
NC_002506.1	977001	978000	0
NC_002506.1	978001	979000	0
NC_002506.1	979001	980000	0
NC_002506.1	980001	981000	0
NC_002506.1	981001	982000	0
NC_002506.1	982001	983000	0.744
NC_002506.1	983001	984000	0.021
NC_002506.1	984001	985000	0
NC_002506.1	985001	986000	0
NC_002506.1	986001	987000	0
NC_002506.1	987001	988000	0
NC_002506.1	988001	989000	0
NC_002506.1	989001	990000	0
NC_002506.1	990001	991000	0
NC_002506.1	991001	992000	0
NC_002506.1	992001	993000	0
NC_002506.1	993001	994000	0
NC_002506.1	994001	995000	0
NC_002506.1	995001	996000	0
NC_002506.1	996001	997000	0
NC_002506.1	997001	998000	0
NC_002506.1	998001	999000	0
NC_002506.1	999001	1e+06	0
NC_002506.1	1000001	1001000	0
NC_002506.1	1001001	1002000	0
NC_002506.1	1002001	1003000	0
NC_002506.1	1003001	1004000	0
NC_002506.1	1004001	1005000	0
NC_002506.1	1005001	1006000	0
NC_002506.1	1006001	1007000	0
NC_002506.1	1007001	1008000	0
NC_002506.1	1008001	1009000	0
NC_002506.1	1009001	1010000	0
NC_002506.1	1010001	1011000	0
NC_002506.1	1011001	1012000	0
NC_002506.1	1012001	1013000	0
NC_002506.1	1013001	1014000	0
NC_002506.1	1014001	1015000	0
NC_002506.1	1015001	1016000	0
NC_002506.1	1016001	1017000	0
NC_002506.1	1017001	1018000	0
NC_002506.1	1018001	1019000	0
NC_002506.1	1019001	1020000	0
NC_002506.1	1020001	1021000	0
NC_002506.1	1021001	1022000	0
NC_002506.1	1022001	1023000	0
NC_002506.1	1023001	1024000	0
NC_002506.1	1024001	1025000	0
NC_002506.1	1025001	1026000	0
NC_002506.1	1026001	1027000	0
NC_002506.1	1027001	1028000	0
NC_002506.1	1028001	1029000	0
NC_002506.1	1029001	1030000	0
NC_002506.1	1030001	1031000	0
NC_002506.1	1031001	1032000	0
NC_002506.1	1032001	1033000	0
NC_002506.1	1033001	1034000	0
NC_002506.1	1034001	1035000	0
NC_002506.1	1035001	1036000	0
NC_002506.1	1036001	1037000	0
NC_002506.1	1037001	1038000	0
NC_002506.1	1038001	1039000	0
NC_002506.1	1039001	1040000	0
NC_002506.1	1040001	1041000	0
NC_002506.1	1041001	1042000	0
NC_002506.1	1042001	1043000	0
NC_002506.1	1043001	1044000	0
NC_002506.1	1044001	1045000	0
NC_002506.1	1045001	1046000	0
NC_002506.1	1046001	1047000	0
NC_002506.1	1047001	1048000	0
NC_002506.1	1048001	1049000	0
NC_002506.1	1049001	1050000	0
NC_002506.1	1050001	1051000	0
NC_002506.1	1051001	1052000	0
NC_002506.1	1052001	1053000	0
NC_002506.1	1053001	1054000	0
NC_002506.1	1054001	1055000	0
NC_002506.1	1055001	1056000	0
NC_002506.1	1056001	1057000	0
NC_002506.1	1057001	1058000	0
NC_002506.1	1058001	1059000	0
NC_002506.1	1059001	1060000	0
NC_002506.1	1060001	1061000	0
NC_002506.1	1061001	1062000	0
NC_002506.1	1062001	1063000	0
NC_002506.1	1063001	1064000	0
NC_002506.1	1064001	1065000	0
NC_002506.1	1065001	1066000	0
NC_002506.1	1066001	1067000	0
NC_002506.1	1067001	1068000	0
NC_002506.1	1068001	1069000	0
NC_002506.1	1069001	1070000	0
NC_002506.1	1070001	1071000	0
NC_002506.1	1071001	1072000	0
NC_002506.1	1072001	1072315	0
